customer_id,name,phone,city,state,zipcode,age,gender,marital_status,dependents,education_level,occupation,employment_status,annual_income,credit_score,existing_loans,avg_monthly_expense,vehicle_owner,vehicle_type,budget_per_month,customer_tenure_years,coverage_preferences,risk_tolerance,interest_tags,Segment_ID
CUST_107096,Rachael Mccarty,+1-289-820-6547,Chicago,Illinois,60602,29,male,single,0,master,doctor,self-employed,61734,735,car,4437.04,True,car,353,6.1,['home'],Low,"['vehicle', 'travel']",3
CUST_614858,Stacy Watson,581-298-4708,Dallas,Texas,75202,73,nonbinary,married,2,master,shop owner,retired,48220,831,multiple,3425.35,True,bike,202,5.1,['home'],Medium,"['family', 'vehicle', 'education', 'retirement']",3
CUST_988970,Juan Reed,(391)256-6891x14017,San Jose,California,95101,40,female,married,2,bachelor,doctor,employed,117624,640,home,7848.76,True,none,113,9.6,"['life', 'home']",Medium,"['family', 'vehicle', 'maternity']",0
CUST_722665,Alicia Jones,001-653-816-3655,Seattle,Washington,98102,63,female,married,2,master,consultant,retired,30101,666,personal,2217.19,True,none,345,6.0,"['travel', 'health']",Medium,"['family', 'vehicle', 'retirement']",3
CUST_624776,James Jackson,+1-498-420-6794x353,Miami,Florida,33101,26,male,married,2,bachelor,engineer,self-employed,79327,705,personal,6804.52,True,car,232,2.6,['home'],Medium,"['family', 'vehicle', 'education']",3
CUST_830609,Steven Burke,8079133718,New York,New York,10002,21,female,single,0,high_school,junior developer,employed,55213,669,home,3900.16,True,bike,333,8.0,"['auto', 'home']",Low,"['vehicle', 'travel', 'education']",0
CUST_547080,David Short,419-451-7734x64591,Dallas,Texas,75202,24,female,single,0,high_school,student,student,26241,606,home,1981.97,False,none,224,5.4,['auto'],High,['education'],2
CUST_165602,Jill Bolton,+1-653-578-6548x31129,Dallas,Texas,75201,71,female,divorced,1,master,shop owner,retired,21913,704,home,1601.02,True,bike,299,0.5,['life'],Medium,"['family', 'vehicle', 'retirement']",3
CUST_280908,Katherine Mathis,+1-360-391-1077x656,San Jose,California,95101,71,nonbinary,married,2,master,consultant,retired,27468,636,personal,2428.27,True,none,260,6.2,"['travel', 'health']",Medium,"['family', 'vehicle', 'education', 'retirement']",3
CUST_766371,Crystal Simpson,(257)375-8792x3074,Seattle,Washington,98103,65,female,widowed,3,phd,retired,retired,28778,728,home,2488.17,True,car,291,7.1,"['home', 'life']",High,"['maternity', 'retirement', 'education', 'family', 'vehicle']",1
CUST_817956,Tammy Brooks,782.995.4146,San Jose,California,95112,61,male,divorced,2,bachelor,advisor,retired,32261,644,personal,2787.63,True,bike,104,5.1,['home'],High,"['family', 'vehicle', 'retirement']",3
CUST_963274,Toni Jackson,448-870-4668x6781,Dallas,Texas,75202,65,female,married,1,bachelor,retired,retired,39142,792,home,3851.24,True,car,334,5.9,"['travel', 'health']",High,"['family', 'vehicle', 'education', 'retirement']",3
CUST_950083,Dr. Brittany Jones PhD,(746)213-1788,Chicago,Illinois,60603,72,male,widowed,2,master,consultant,retired,26711,653,home,1952.57,True,car,330,3.0,['home'],Low,"['family', 'vehicle', 'maternity', 'retirement']",1
CUST_700556,April Lindsey,789-706-0996x9058,Miami,Florida,33130,64,female,widowed,3,bachelor,shop owner,retired,29124,680,home,2091.6,False,none,391,3.8,"['travel', 'life']",Medium,"['family', 'maternity', 'retirement']",1
CUST_493396,Angel Turner,317.770.4885,Chicago,Illinois,60603,63,male,married,2,master,retired,retired,28315,748,home,2096.3,True,none,264,8.4,"['home', 'life']",High,"['family', 'vehicle', 'retirement']",3
CUST_964915,Andrea Mccann,482-491-4188,Dallas,Texas,75201,60,male,married,3,phd,advisor,retired,44187,626,personal,3600.2,True,car,147,7.4,"['auto', 'health']",High,"['family', 'vehicle', 'education', 'retirement']",3
CUST_822040,Christopher Blake,4043229365,New York,New York,10002,37,female,married,2,bachelor,freelancer,self-employed,81662,713,none,6968.52,True,none,335,0.7,['home'],Medium,"['family', 'vehicle', 'travel', 'education']",3
CUST_323788,Ashley Guzman,001-357-792-5602x22604,New York,New York,10003,39,male,married,2,master,teacher,self-employed,35401,778,home,2985.1,True,none,256,7.4,['home'],High,"['family', 'maternity', 'vehicle', 'education']",3
CUST_193670,Juan Tucker,412.969.4752,Dallas,Texas,75201,28,nonbinary,single,0,master,salesperson,employed,41056,603,none,3046.15,False,none,316,7.1,"['health', 'life']",Medium,[],2
CUST_205345,Reginald Donovan,001-838-992-2606x1183,Miami,Florida,33101,26,female,married,2,master,engineer,employed,58724,711,multiple,5678.17,True,none,184,4.7,['life'],Medium,"['family', 'vehicle', 'travel']",0
CUST_409898,Keith Yates,819.889.2285x9801,New York,New York,10001,57,nonbinary,married,2,bachelor,doctor,employed,76302,715,home,5770.36,True,none,245,7.9,['auto'],Low,"['family', 'vehicle']",0
CUST_170813,Lisa Wood,(766)477-5576x9246,Miami,Florida,33101,70,male,married,1,master,consultant,retired,58923,746,none,5690.26,False,none,262,1.8,"['auto', 'life']",Medium,"['family', 'travel', 'retirement']",2
CUST_975064,Carmen Chen,243-222-8538,Minneapolis,Minnesota,55401,33,male,divorced,2,master,freelancer,self-employed,57759,625,none,4275.58,True,none,178,3.1,"['health', 'life']",Low,"['family', 'vehicle']",3
CUST_271790,Michele Lamb,4922657062,Miami,Florida,33130,61,male,married,2,bachelor,consultant,retired,36022,620,personal,3453.34,True,none,128,3.4,['health'],Low,"['family', 'vehicle', 'retirement']",3
CUST_846925,Bethany Torres,001-727-552-3084x7362,Dallas,Texas,75202,53,nonbinary,divorced,3,bachelor,doctor,self-employed,38318,731,car,2786.99,False,none,160,7.8,['auto'],Medium,"['family', 'maternity', 'education']",2
CUST_146177,Susan Sherman,(466)640-6187x4000,San Jose,California,95112,24,female,single,0,high_school,assistant,employed,105484,717,home,7378.16,True,bike,152,9.0,['life'],High,"['vehicle', 'education']",0
CUST_288056,Laura Hodges,549.896.2788x0369,Seattle,Washington,98101,35,male,married,2,bachelor,engineer,employed,112465,715,personal,8024.29,True,car,313,9.2,"['auto', 'health']",High,"['family', 'vehicle', 'education']",0
CUST_617326,Laura Cochran,+1-536-562-7596x8708,New York,New York,10003,22,female,single,0,bachelor,junior developer,employed,80723,720,multiple,6937.05,True,bike,202,3.3,"['travel', 'life']",Medium,"['vehicle', 'travel', 'education']",0
CUST_655550,Ian Sheppard,+1-865-943-1375x849,Seattle,Washington,98101,66,nonbinary,widowed,1,bachelor,consultant,retired,46872,659,multiple,4631.83,True,none,104,9.5,['home'],High,"['family', 'vehicle', 'maternity', 'retirement']",1
CUST_513507,Angela Mullen,681.268.0211x571,New York,New York,10002,51,male,widowed,1,master,salesperson,employed,45754,713,multiple,3132.47,True,bike,334,9.8,['travel'],Low,"['family', 'vehicle']",1
CUST_210790,Arthur Barnes,987.661.4318x745,Minneapolis,Minnesota,55419,56,male,married,1,master,engineer,self-employed,85765,717,personal,7409.47,False,none,267,3.5,"['life', 'health']",Low,"['family', 'travel', 'education']",2
CUST_515492,Harry Singleton,535.525.3636x09940,New York,New York,10002,49,female,married,3,bachelor,doctor,self-employed,50205,657,none,4076.16,True,none,255,8.4,['life'],Medium,"['family', 'vehicle', 'education']",3
CUST_333086,Adam Chen,6958186517,San Jose,California,95101,63,female,married,1,master,retired,retired,49635,811,multiple,3883.87,True,bike,152,8.1,['health'],Low,"['family', 'vehicle', 'education', 'retirement']",3
CUST_701761,Elizabeth Martinez,296.855.8887x249,New York,New York,10001,72,female,married,3,phd,retired,retired,58411,728,none,5171.81,True,car,201,9.1,"['life', 'health']",Medium,"['retirement', 'education', 'family', 'vehicle', 'travel']",3
CUST_163941,Diane Stephenson,387.588.0984x74345,Dallas,Texas,75203,45,female,married,3,bachelor,manager,self-employed,44071,628,car,3030.7,True,car,117,6.3,['auto'],Medium,"['family', 'vehicle', 'education']",3
CUST_950069,Francis Robinson,616.445.3463x405,Minneapolis,Minnesota,55401,44,male,married,3,bachelor,technician,employed,90134,739,car,6479.99,True,bike,276,9.2,"['home', 'auto']",Low,"['family', 'vehicle', 'travel', 'education']",0
CUST_472039,Terri Middleton,555.902.3143x611,Seattle,Washington,98102,23,female,single,0,high_school,sales trainee,employed,60922,641,home,5801.72,True,none,128,7.8,['travel'],Medium,"['vehicle', 'education']",0
CUST_652021,Alexander Keller,389-312-4829,Seattle,Washington,98101,31,male,married,3,master,salesperson,employed,86095,747,multiple,5841.78,True,car,352,5.7,['home'],Low,"['maternity', 'education', 'family', 'vehicle', 'travel']",0
CUST_205939,Jack Morris Jr.,4386805944,Dallas,Texas,75201,41,nonbinary,married,1,bachelor,doctor,self-employed,33903,769,multiple,3353.56,False,none,172,7.9,"['health', 'auto']",High,['family'],2
CUST_286340,Danny Lyons,7852028143,Chicago,Illinois,60602,40,male,widowed,3,master,manager,self-employed,41416,650,multiple,3059.71,True,none,282,2.6,['home'],Medium,"['family', 'vehicle', 'maternity']",1
CUST_767090,Sharon Molina,842.305.5088,Miami,Florida,33101,64,nonbinary,married,3,bachelor,retired,retired,59478,757,multiple,5131.36,True,none,153,9.4,['auto'],High,"['retirement', 'education', 'family', 'vehicle', 'travel']",3
CUST_672547,Teresa Oliver,(337)812-1328,Minneapolis,Minnesota,55419,62,nonbinary,widowed,2,bachelor,shop owner,retired,37380,724,none,3383.29,True,car,100,1.0,"['home', 'life']",Medium,"['family', 'vehicle', 'education', 'retirement']",1
CUST_178645,Brenda Evans,(912)598-5040x3848,Dallas,Texas,75201,73,female,widowed,3,bachelor,consultant,retired,49575,749,none,4781.29,True,bike,233,9.5,['auto'],Low,"['family', 'vehicle', 'maternity', 'retirement']",1
CUST_792687,April Mueller,(584)562-9822x1465,San Jose,California,95101,41,nonbinary,widowed,2,bachelor,salesperson,self-employed,72836,813,personal,6728.51,True,car,269,2.5,['home'],High,"['family', 'vehicle']",1
CUST_769191,Colleen Patrick,001-253-517-1966x583,Chicago,Illinois,60602,35,male,single,0,master,freelancer,employed,47144,685,personal,3993.85,True,none,345,2.4,['life'],Low,['vehicle'],0
CUST_381607,Frances Ryan,001-679-600-6319x10424,Chicago,Illinois,60601,50,male,married,2,master,manager,self-employed,35972,654,personal,2723.23,True,bike,289,2.3,['auto'],Medium,"['family', 'maternity', 'vehicle', 'education']",3
CUST_136415,Lori Hunter,001-558-332-2110x155,San Jose,California,95101,29,nonbinary,married,1,master,salesperson,self-employed,79575,646,multiple,6145.44,True,bike,367,4.5,"['travel', 'life']",Medium,"['family', 'vehicle', 'education']",3
CUST_974625,Amy Hernandez,(281)212-3155,San Jose,California,95112,53,nonbinary,divorced,3,bachelor,engineer,self-employed,41329,651,home,2802.86,False,none,198,1.7,"['health', 'home']",Low,['family'],2
CUST_205071,Margaret Fox,+1-913-475-5804,San Jose,California,95110,40,nonbinary,widowed,1,master,teacher,self-employed,66179,695,car,5690.06,True,car,400,5.5,"['health', 'home']",Low,"['family', 'vehicle', 'education']",3
CUST_824056,Aaron Douglas,356.546.4752,Minneapolis,Minnesota,55419,69,male,widowed,3,master,advisor,retired,37310,720,personal,3131.29,True,bike,119,2.1,"['life', 'home']",Low,"['family', 'vehicle', 'education', 'retirement']",1
CUST_965938,David Carlson,9992744585,New York,New York,10001,67,female,widowed,2,master,retired,retired,39861,716,personal,3449.75,False,none,150,9.7,['life'],Medium,"['family', 'retirement']",1
CUST_522979,William Butler,(531)496-2988x32592,Chicago,Illinois,60602,66,female,divorced,1,master,consultant,retired,33853,749,personal,2323.93,False,none,364,8.7,['travel'],Low,"['family', 'education', 'retirement']",2
CUST_353690,Craig Cowan,(510)296-8858,New York,New York,10003,56,male,married,1,bachelor,technician,employed,44334,700,car,3609.6,False,none,240,4.0,"['travel', 'home']",High,['family'],2
CUST_332103,Jody Abbott,9068165339,Chicago,Illinois,60602,58,female,married,2,master,freelancer,self-employed,40716,787,car,2869.69,False,none,146,3.2,"['health', 'life']",High,"['family', 'maternity']",2
CUST_328808,Aimee Meadows,(818)518-7442x0367,Miami,Florida,33101,63,male,married,2,phd,retired,retired,20583,684,home,1663.88,True,none,104,2.6,"['auto', 'home']",Medium,"['family', 'vehicle', 'retirement']",3
CUST_390334,Michael Ray,001-901-525-5777x79889,Dallas,Texas,75202,63,nonbinary,widowed,2,bachelor,retired,retired,53522,850,car,3568.81,True,none,244,3.3,['home'],Low,"['maternity', 'retirement', 'education', 'family', 'vehicle', 'travel']",1
CUST_842464,Jesse Gomez,+1-745-785-8584x7139,Chicago,Illinois,60603,65,nonbinary,married,1,bachelor,consultant,retired,59323,737,car,4935.16,True,none,113,6.7,"['auto', 'home']",Medium,"['maternity', 'retirement', 'education', 'family', 'vehicle']",3
CUST_291961,Kristen Jenkins,866-424-7940,San Jose,California,95101,41,nonbinary,divorced,3,master,freelancer,self-employed,63247,648,home,5499.27,False,none,385,2.2,['home'],Low,['family'],2
CUST_500209,Maureen Brown,001-779-327-5419,Miami,Florida,33125,61,male,married,1,master,advisor,retired,41713,635,multiple,3517.59,True,car,340,1.0,['home'],Low,"['family', 'vehicle', 'retirement']",3
CUST_898169,Angela Perez,+1-722-490-9421,San Jose,California,95110,46,male,divorced,1,bachelor,engineer,self-employed,56816,728,personal,3803.97,True,none,192,7.9,"['auto', 'life']",Medium,"['family', 'vehicle', 'travel', 'maternity']",3
CUST_360909,Sharon Walker,001-242-526-4281x85982,Seattle,Washington,98101,56,male,married,1,master,engineer,self-employed,56436,686,personal,4646.8,True,car,373,2.4,"['health', 'auto']",High,"['family', 'vehicle', 'education']",3
CUST_886553,Rebecca Griffin,453.359.7951,New York,New York,10003,42,female,married,2,master,freelancer,employed,48557,742,car,3439.07,False,none,333,7.4,"['home', 'life']",Medium,['family'],2
CUST_785315,Richard Walters,(395)449-4130x17728,New York,New York,10001,71,female,married,1,bachelor,consultant,retired,21436,728,home,1655.49,True,none,119,4.1,"['travel', 'health']",High,"['family', 'vehicle', 'retirement']",3
CUST_794663,Ashley Morris,001-814-545-8327x717,Seattle,Washington,98101,23,nonbinary,single,0,bachelor,junior developer,employed,56199,695,personal,4412.47,False,none,205,7.1,['auto'],Medium,['education'],2
CUST_317782,Jodi Perez,928.961.1733x78258,San Jose,California,95110,59,nonbinary,divorced,2,bachelor,technician,employed,77054,649,none,7289.83,True,none,202,7.9,['auto'],High,"['family', 'maternity', 'vehicle', 'education']",0
CUST_952679,Anthony Jarvis,4209816652,Miami,Florida,33125,41,male,married,3,bachelor,teacher,self-employed,39774,609,multiple,2697.05,True,none,151,9.1,['home'],Medium,"['family', 'maternity', 'vehicle', 'education']",3
CUST_291752,Christopher Brown,876-517-6621x9035,New York,New York,10001,74,female,married,3,master,advisor,retired,27595,673,none,2634.37,True,car,187,3.6,"['travel', 'auto']",High,"['family', 'vehicle', 'education', 'retirement']",3
CUST_696580,Christina Flores,7608863412,Minneapolis,Minnesota,55401,45,female,married,2,master,salesperson,self-employed,72522,751,home,5025.56,True,none,130,9.8,['health'],Medium,"['family', 'vehicle']",3
CUST_858931,Donna Torres,001-678-710-5017x212,Miami,Florida,33125,31,nonbinary,married,2,bachelor,freelancer,employed,103318,712,none,7075.61,False,none,325,0.9,"['auto', 'health']",High,['family'],2
CUST_178501,Rebecca Jarvis,444.997.1099,San Jose,California,95101,62,female,divorced,3,master,retired,retired,36290,625,personal,2924.34,True,none,127,0.6,['travel'],Medium,"['family', 'vehicle', 'retirement']",3
CUST_523037,Timothy Gonzalez,6339384479,Seattle,Washington,98102,40,male,married,2,bachelor,teacher,self-employed,56429,710,none,4006.17,True,none,329,1.3,"['home', 'auto']",Low,"['family', 'vehicle', 'travel']",3
CUST_896204,Allison Perry,786.469.5543,Dallas,Texas,75201,55,nonbinary,married,1,master,technician,employed,99796,723,car,6765.02,False,none,214,8.5,"['travel', 'home']",High,"['family', 'travel']",2
CUST_511981,Kristen Adkins,(963)691-4490x639,Miami,Florida,33101,20,female,single,0,bachelor,assistant,employed,53935,646,home,5272.81,True,none,309,1.5,['life'],Low,"['vehicle', 'education']",0
CUST_633025,Phillip Burke,+1-790-809-3218x1586,New York,New York,10002,72,male,widowed,1,bachelor,shop owner,retired,58588,709,personal,5518.79,True,none,358,1.8,"['health', 'travel']",High,"['family', 'vehicle', 'travel', 'retirement']",1
CUST_239850,Allen Ford,(918)712-1305x3181,Seattle,Washington,98101,64,nonbinary,married,1,master,retired,retired,59357,703,car,4555.13,True,bike,314,9.8,['auto'],Medium,"['family', 'vehicle', 'travel', 'retirement']",3
CUST_469348,Edward Willis,001-662-467-9674x950,New York,New York,10002,58,nonbinary,divorced,3,master,doctor,employed,66330,631,car,6003.5,True,none,167,9.8,['travel'],High,"['family', 'vehicle', 'travel']",0
CUST_253541,Robert Benjamin,579-706-7363x556,San Jose,California,95110,57,nonbinary,widowed,3,master,manager,self-employed,82973,721,none,8244.66,True,car,127,6.9,['auto'],Low,"['family', 'vehicle']",1
CUST_818430,Patrick Mitchell,(652)700-3065x3559,Seattle,Washington,98101,64,female,married,3,master,retired,retired,49661,733,multiple,4724.04,False,none,387,4.2,"['health', 'home']",Medium,"['family', 'education', 'retirement']",2
CUST_815819,Shawn Ramirez,001-451-526-8975x64046,Chicago,Illinois,60603,23,male,single,0,bachelor,intern,employed,69563,764,car,4778.52,False,none,379,7.5,['life'],Medium,"['travel', 'education']",2
CUST_911242,Christopher Cross MD,001-763-796-8849x07551,Minneapolis,Minnesota,55414,31,nonbinary,married,2,master,teacher,self-employed,66477,763,home,5871.91,True,bike,102,3.6,['health'],Low,"['family', 'vehicle']",3
CUST_447148,Christopher Roberson,7163596690,Miami,Florida,33130,73,nonbinary,married,3,bachelor,advisor,retired,40831,617,home,3233.63,True,none,181,4.5,"['health', 'auto']",Low,"['family', 'vehicle', 'retirement']",3
CUST_641975,Wendy Mahoney,971.406.2952x645,Chicago,Illinois,60602,33,nonbinary,married,3,bachelor,technician,employed,85351,643,multiple,6979.77,False,none,224,9.6,"['home', 'health']",Medium,"['family', 'travel', 'education']",2
